Name,Varietal,Region,Price,Dosage,Online_Rating,Total_Ratings,sommelier_ratings
Casa Rossa Ile de Beaute Rose 2020,Rosé,"Corsica, France",13 99,750 ML,0.0,0 Ratings,
St. Innocent Temperance Hill Vineyard Pinot Noir 2017,Pinot Noir,"Eola-Amity Hills, Willamette Valley, Oregon",44 99,750 ML,0.0,0 Ratings,V 94 JS 93
Anderson's Conn Valley Vineyards Cabernet Sauvignon Block 1 2012,Cabernet Sauvignon,"Napa Valley, California",129 97,750 ML,0.0,0 Ratings,
Piero Benevelli La Costa Dolcetto d'Alba 2020,Dolcetto,"Alba, Piedmont, Italy",21 99,750 ML,0.0,0 Ratings,
Joel Gott Palisades Red 2018,Other Red Blends,California,13 99,750 ML,0.0,0 Ratings,
Bader-Mimeur Bourgogne Blanc Dessous les Mues 2019,Chardonnay,"Cote de Beaune, Cote d'Or, Burgundy, France",23 99,750 ML,0.0,0 Ratings,
CVNE Organic Rioja 2019,Other Red Blends,"Rioja, Spain",12 99,750 ML,3.9,46 Ratings,RP 91
Rhys Vineyards Family Farm Vineyard Pinot Noir 2009,Pinot Noir,"Santa Cruz Mountains, California",89 97,750 ML,0.0,0 Ratings,RP 94 BH 91
Feudo Zirtari Nero d'Avola/Syrah 2017,Other Red Blends,"Sicily, Italy",12 99,750 ML,0.0,0 Ratings,
Domaine Xavier et Agnes Amirault Cremant de Loire Les Quarterons,Non-Vintage Sparkling Wine,"Loire, France",31 99,750 ML,0.0,0 Ratings,WE 89
Frog's Leap Napa Valley Sauvignon Blanc 2020,Sauvignon Blanc,"Napa Valley, California",26 99,750 ML,4.3,36 Ratings,
Lewis Cellars Reserve Cabernet Sauvignon 2018,Cabernet Sauvignon,"Napa Valley, California",169 99,750 ML,0.0,0 Ratings,WS 94
Ferrari-Carano Tresor 2016,Bordeaux Red Blends,"Sonoma County, California",42 99,750 ML,0.0,0 Ratings,JS 93 WW 91
Ironstone Chardonnay 2020,Chardonnay,"Lodi, California",12 99,750 ML,0.0,0 Ratings,
Mount Eden Vineyards Estate Chardonnay 2018,Chardonnay,"Santa Cruz Mountains, California",58 99,750 ML,0.0,0 Ratings,WE 94 JD 93 W & S 92
Enfield Wine Co Haynes Vineyard Old Vine Chardonnay 2019,Chardonnay,"Coombsville, Napa Valley, California",52 99,750 ML,0.0,0 Ratings,
Louis Jadot Chambertin Clos de Beze Grand Cru 2008,Pinot Noir,"Cote de Nuits, Cote d'Or, Burgundy, France",399 97,750 ML,0.0,0 Ratings,RP 94
O'Shaughnessy Napa Valley Cabernet Sauvignon 2018,Cabernet Sauvignon,"Napa Valley, California",79 99,750 ML,3.9,13 Ratings,WE 97 JS 93 V 93 D 92
Tenuta San Leonardo San Leonardo 2016,Bordeaux Red Blends,"Trentino-Alto Adige, Italy",89 99,750 ML,0.0,0 Ratings,
The Great American Wine Company by Rosenblum Zinfandel 2016,Zinfandel,California,16,750 ML,3.2,17 Ratings,
Domaines Barons de Rothschild Legende Medoc 2017,Bordeaux Red Blends,"Medoc, Bordeaux, France",25 99,750 ML,0.0,0 Ratings,
Riedel Single Malt Whiskey Glasses (Set of 2),,,64 97,0 ML,0.0,0 Ratings,
Ferreira Vintage Port 2018,Port,"Douro, Portugal",149 99,750 ML,0.0,0 Ratings,WE 100 RP 96 WS 94
Vina Gonzalez Bastias Tinaja 2019,Pais,"Maule Valley, Chile",22 99,750 ML,0.0,0 Ratings,
Robert Sinskey Three Amigos Pinot Noir 2016,Pinot Noir,"Carneros, California",79 99,750 ML,0.0,0 Ratings,
Joseph Phelps Backus Vineyard Cabernet Sauvignon (1.5 Liter Magnum) 2016,Cabernet Sauvignon,"Oakville, Napa Valley, California",699 99,1500 ML,0.0,0 Ratings,JD 98 RP 98 JS 96
Hagafen Napa Valley White Riesling (OU Kosher) 2016,Riesling,"Napa Valley, California",23 99,750 ML,0.0,0 Ratings,
Domaine Nicolas Rossignol Volnay Premier Cru Caillerets 2010,Pinot Noir,"Volnay, Cote de Beaune, Cote d'Or, Burgundy, France",139 97,750 ML,0.0,0 Ratings,
Artadi El Carretil Tempranillo 2017,Tempranillo,"Rioja, Spain",194 99,750 ML,0.0,0 Ratings,RP 96 JS 96
Domaine Tawse Gevrey-Chambertin Lavaux St Jacques Premier Cru 2017,Pinot Noir,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",149 99,750 ML,0.0,0 Ratings,V 95 WS 91 BH 91
Montefresco Pinot Grigio 2020,Pinot Gris/Grigio,"Veneto, Italy",8 99,750 ML,3.4,9 Ratings,
Rabbit Vertical Corkscrew,,,49 99,0 ML,0.0,0 Ratings,
Willamette Valley Vineyards Riesling 2020,Riesling,"Willamette Valley, Oregon",13 99,750 ML,4.6,24 Ratings,WE 90
Deovlet Zotovich Vineyard Pinot Noir 2018,Pinot Noir,"Sta. Rita Hills, Santa Barbara, Central Coast, California",49 99,750 ML,0.0,0 Ratings,V 94 JD 93
Quinta de Linhares Arinto Vinho Verde 2017,Arinto,Portugal,12 99,750 ML,0.0,0 Ratings,
Wine & Soul Pintas Character Red 2019,Other Red Blends,"Douro, Portugal",41 99,750 ML,0.0,0 Ratings,WW 93 RP 92
Domaine Bruno Clavelier Gevrey-Chambertin Les Corbeaux Premier Cru 2014,Pinot Noir,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",129 97,750 ML,0.0,0 Ratings,
Mancino Bianco Ambrato Vermouth,Vermouth,"Piedmont, Italy",31 99,750 ML,4.3,7 Ratings,WE 92
Hahn Founder's Pinot Noir 2020,Pinot Noir,California,15,750 ML,0.0,0 Ratings,
Gerard Bertrand Naturae Cabernet Sauvignon 2019,Cabernet Sauvignon,"Pays d’Oc, South of France, France",19 99,750 ML,0.0,0 Ratings,
Eppa SupraFruta Organic Red Sangria,Fruit Wine,California,12,750 ML,3.8,295 Ratings,TP 90
Saintsbury Vincent Vin Gris Pinot Noir Rose 2019,Rosé,"Carneros, California",21 99,750 ML,0.0,0 Ratings,WW 89
Marc Deschamps Les Champs de Cri Pouilly-Fume 2019,Sauvignon Blanc,"Pouilly-Fume, Loire, France",32 99,750 ML,0.0,0 Ratings,
Chateau Latour 1998,Bordeaux Red Blends,"Pauillac, Bordeaux, France",699 97,750 ML,0.0,0 Ratings,W & S 96 WS 94
Schild Estate Shiraz 2019,Syrah/Shiraz,"Barossa, South Australia, Australia",13 99,750 ML,0.0,0 Ratings,
Santa Julia Reserva Mountain Blend 2019,Bordeaux Red Blends,"Uco Valley, Mendoza, Argentina",14,750 ML,3.6,52 Ratings,JS 92
Ornellaia Masseto 1998,Merlot,"Tuscany, Italy","1,299 97",750 ML,0.0,0 Ratings,JS 99 RP 97 WS 96
Chateau Malartic-Lagraviere 2019,,,45 97,750 ML,0.0,0 Ratings,WE 97 JS 96 V 96 D 95 JD 94 RP 92
Domaine de Montille Bourgogne Rouge 2018,Pinot Noir,"Cote d'Or, Burgundy, France",48 99,750 ML,0.0,0 Ratings,
Laurent Perrachon et Fils Julienas Les Mouilles 2019,Gamay,"Beaujolais, Burgundy, France",20 99,750 ML,4.2,8 Ratings,WE 91
Guigal Cotes du Rhone Rose 2020,Rosé,"Cotes du Rhone, Rhone, France",17 99,750 ML,3.7,12 Ratings,WE 90
Alvear Amontillado (Medium Dry),Other Fortified,"Montilla-Moriles, Spain",24 99,750 ML,3.9,28 Ratings,JD 90
Honig Late Harvest Sauvignon Blanc (375ML half-bottle) 2018,Sauvignon Blanc,"Napa Valley, California",75,375 ML,4.6,5 Ratings,
Chronic Cellars Sofa King Bueno Red Blend 2019,Other Red Blends,"Paso Robles, Central Coast, California",23 99,750 ML,0.0,0 Ratings,
Domaine Henri Prudhon Saint-Aubin Les Argillers Rouge 2017,Pinot Noir,"Cote de Beaune, Cote d'Or, Burgundy, France",35 99,750 ML,0.0,0 Ratings,
Noble & Murat LBV Port 2014,Port,"Douro, Portugal",48 99,750 ML,4.4,14 Ratings,
Roco Gravel Road Pinot Noir,Pinot Noir,"Willamette Valley, Oregon",35,750 ML,3.6,56 Ratings,WW 90
Apolloni Vineyards Barrel Select Pinot Noir (Willamette Barrel Auction) 2015,Pinot Noir,"Willamette Valley, Oregon",69 99,750 ML,0.0,0 Ratings,
Credaro 5 Tales Cabernet Sauvignon-Merlot 2016,Bordeaux Red Blends,"Margaret River, Western Australia, Australia",19 99,750 ML,3.7,12 Ratings,WE 90 WW 90
Preston Vineyards Vin Gris 2021,Rosé,"Dry Creek Valley, Sonoma County, California",21 99,750 ML,0.0,0 Ratings,
Tether Cabernet Sauvignon 2019,Cabernet Sauvignon,"Napa Valley, California",49 99,750 ML,0.0,0 Ratings,RP 92 JD 92
Chateau Corbin (Futures Pre-Sale) 2020,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",35 97,750 ML,0.0,0 Ratings,V 94 JS 93 D 93
Jean Boillot & Fils Puligny Montrachet Clos Mouchere Premier Cru 2000,Chardonnay,"Burgundy, France",149 97,750 ML,0.0,0 Ratings,BH 91
Clos Apalta 2016,Bordeaux Red Blends,"Colchagua Valley, Rapel Valley, Chile",119 99,750 ML,4.4,40 Ratings,JS 99 RP 96 WS 94
Domaine Glinavos Vlahiko 2018,Other Red Wine,Greece,27 99,750 ML,3.6,11 Ratings,
Le Grand Courtage Rose Brut Gold Sleeve,Sparkling Rosé,France,17 99,750 ML,0.0,0 Ratings,TP 93
Los Vascos Cromas Gran Reserva Cabernet Sauvignon 2017,Cabernet Sauvignon,"Colchagua Valley, Rapel Valley, Chile",19 99,750 ML,0.0,0 Ratings,
Keenan Napa Valley Cabernet Sauvignon 2017,Cabernet Sauvignon,"Napa Valley, California",60,750 ML,4.8,18 Ratings,W & S 90
Guarachi Family Wines G by Alex Guarachi 2016,Bordeaux Red Blends,"Atlas Peak, Napa Valley, California",78 99,750 ML,0.0,0 Ratings,JD 91 RP 91
Bodegas Altanza Club Lealtanza Rioja Reserva 2005,Tempranillo,"Rioja, Spain",89 97,750 ML,0.0,0 Ratings,
Silvio Giamello Vincenzia Barbaresco 2017,Nebbiolo,"Barbaresco, Piedmont, Italy",47 99,750 ML,0.0,0 Ratings,
Hartford Court Russian River Chardonnay 2019,Chardonnay,"Russian River, Sonoma County, California",26 99,750 ML,4.2,107 Ratings,WE 94 JD 93 RP 91 WW 90
Verite Le Desir 2008,Bordeaux Red Blends,"Sonoma County, California",449 97,750 ML,0.0,0 Ratings,RP 100 WE 97
Charles Woodson's Intercept Red Blend 2017,Other Red Blends,"Paso Robles, Central Coast, California",19 99,750 ML,3.9,100 Ratings,WW 90
PicnicTime 2-Bottle Wine Bag,,,34 99,0 ML,0.0,0 Ratings,
Illahe Vineyards and Winery Estate Pinot Gris 2020,Pinot Gris/Grigio,"Willamette Valley, Oregon",23 99,750 ML,0.0,0 Ratings,
Busi Chianti Rufina 2018,Sangiovese,"Chianti, Tuscany, Italy",18 99,750 ML,0.0,0 Ratings,
Paolo Scavino Dolcetto d'Alba 2020,Dolcetto,"Alba, Piedmont, Italy",17 99,750 ML,0.0,0 Ratings,
Los Vascos Sauvignon Blanc 2020,Sauvignon Blanc,"Casablanca Valley, Chile",9 99,750 ML,3.3,17 Ratings,JS 92 WS 90
De Novo Wines Alexander Valley Cabernet Sauvignon 2018,Cabernet Sauvignon,"Alexander Valley, Sonoma County, California",31 99,750 ML,0.0,0 Ratings,
Backsberg Unorthodox Chenin Blanc Roussanne 2020,Other White Blends,"Paarl, South Africa",14 99,750 ML,0.0,0 Ratings,
Cline Ancient Vines Zinfandel 2019,Zinfandel,"San Francisco Bay, Central Coast, California",15 99,750 ML,3.9,169 Ratings,TP 91
Chateau du Cedre Blandine Le Blanc Cotes de Gascogne 2019,Bordeaux White Blends,"Southwest, France",13 99,750 ML,3.3,6 Ratings,
Santa Rita Casa Real Cabernet Sauvignon 2017,Cabernet Sauvignon,"Maipo Valley, Chile",119 99,750 ML,0.0,0 Ratings,JS 94
Voix de la Vigne Pinot Gris 2020,Pinot Gris/Grigio,"Willamette Valley, Oregon",21 99,750 ML,0.0,0 Ratings,
Raventos i Blanc de la Finca Brut 2017,Vintage Sparkling Wine,Spain,38 99,750 ML,0.0,0 Ratings,D 96 WS 91
Can Sumoi Sumoll-Garnatxa 2018,Other Red Blends,"Penedes, Spain",29 99,750 ML,0.0,0 Ratings,
Domaine Leroy Corton-Renardes Grand Cru 2001,Pinot Noir,"Aloxe-Corton, Cote de Beaune, Cote d'Or, Burgundy, France","8,499 97",750 ML,0.0,0 Ratings,
Borgo del Tiglio Collio Friulano 2017,Friulano,"Friuli-Venezia Giulia, Italy",39 99,750 ML,0.0,0 Ratings,RP 93
Hudson Phoenix 2018,Bordeaux Red Blends,"Carneros, California",64 99,750 ML,0.0,0 Ratings,RP 93 WS 93
L'Ecole 41 Columbia Valley Cabernet Sauvignon 2018,Cabernet Sauvignon,"Columbia Valley, Washington",29 99,750 ML,3.9,8 Ratings,WE 92
Duboeuf Beaujolais Villages 2020,Gamay,"Beaujolais, Burgundy, France",12 99,750 ML,4.6,5 Ratings,
Gramona La Cuvee 2016,Vintage Sparkling Wine,"Penedes, Spain",23 99,750 ML,4.1,12 Ratings,
Mommessin Moulin-a-Vent 2018,Gamay,"Beaujolais, Burgundy, France",22,750 ML,3.4,7 Ratings,WW 93
Champagne Andre Clouet Cuvee 1911,Non-Vintage Sparkling Wine,"Champagne, France",99 99,750 ML,0.0,0 Ratings,JS 95 W & S 93
Quinta da Romaneira Late Bottled Vintage Port 2014,Port,"Douro, Portugal",24 99,750 ML,0.0,0 Ratings,
Domaine Coffinet-Duvernay Chassagne-Montrachet Les Fairendes Premier Cru 2017,Chardonnay,"Chassagne-Montrachet, Cote de Beaune, Cote d'Or, Burgundy, France",119 99,750 ML,0.0,0 Ratings,V 90
Warre's Heritage Ruby,Port,Portugal,18,750 ML,4.2,19 Ratings,
Graham Beck Brut Methode Cap Classique,Non-Vintage Sparkling Wine,South Africa,20,750 ML,4.0,120 Ratings,D 90 RP 90
Rive Sud Pinot Noir Rose Fruitage 2020,Rosé,"Pays d’Oc, South of France, France",14 99,750 ML,0.0,0 Ratings,
Sine Qua Non The Thrill of Stamp Collecting Syrah 2009,Syrah/Shiraz,California,349 97,750 ML,0.0,0 Ratings,
Castiglion del Bosco Brunello di Montalcino 2015,Sangiovese,"Montalcino, Tuscany, Italy",60 99,750 ML,4.3,295 Ratings,JS 97 RP 94 W & S 93 WS 93 WE 92
Zaccagnini Il Vino Dal Tralcetto Montepulciano d'Abruzzo 2019,Montepulciano,"Abruzzo, Italy",16 99,750 ML,4.3,38 Ratings,
Castello di Verduno Barbaresco Rabaja (3 Liter) 2008,Nebbiolo,"Barbaresco, Piedmont, Italy",309 97,750 ML,0.0,0 Ratings,
Domaine de L'Enchantoir Saumur Puy Notre Dame Le Pied a l'Etrier 2019,Cabernet Franc,"Saumur, Loire, France",23 99,750 ML,0.0,0 Ratings,
Chateau Fontanes Pays d'Oc Cabernet Sauvignon 2020,Cabernet Sauvignon,"Pays d’Oc, South of France, France",17 99,750 ML,0.0,0 Ratings,
The Fableist Pinot Noir 2021,Pinot Noir,"Central Coast, California",21 99,750 ML,0.0,0 Ratings,
Nikolaihof Hefeabzug Gruner Veltliner 2020,Gruner Veltliner,"Wachau, Austria",30 99,750 ML,0.0,0 Ratings,RP 91 JS 90
Enfield Wine Co Shake Ridge Ranch Tempranillo 2015,Tempranillo,"Amador, Sierra Foothills, California",46 99,750 ML,0.0,0 Ratings,
Chateau Bonnet Rouge 2016,Bordeaux Red Blends,"Bordeaux, France",16 99,750 ML,0.0,0 Ratings,
Villa Creek Avenger 2018,Rhone Red Blends,"Paso Robles, Central Coast, California",64 99,750 ML,0.0,0 Ratings,V 95 JD 93 WS 92
Wirra Wirra Catapult Shiraz 2015,Syrah/Shiraz,"McLaren Vale, South Australia, Australia",19 99,750 ML,0.0,0 Ratings,V 90
Jean Vesselle Brut Rose de Saignee,Sparkling Rosé,"Champagne, France",65,750 ML,0.0,0 Ratings,W & S 92 RP 91
Paxton Vineyards Cabernet Sauvignon 2020,Cabernet Sauvignon,"McLaren Vale, South Australia, Australia",18 99,750 ML,0.0,0 Ratings,
Bodegas Edetaria Via Terra Negra Garnatxa 2020,Grenache,"Terra Alta, Spain",18 99,750 ML,0.0,0 Ratings,
Gosset Grand Blanc de Blancs Brut,Non-Vintage Sparkling Wine,"Champagne, France",89 99,750 ML,4.6,11 Ratings,D 95 WE 93 CG 93 W & S 93 WS 92 RP 92 JS 92
Pederzana Il Grasparossa Della Tradizione Lambrusco 2018,Red Sparkling Wine,"Emilia-Romagna, Italy",26 99,750 ML,0.0,0 Ratings,
Tenuta di Ceppaiano Keith Haring Toscana 2016,Tuscan Blends,"Tuscany, Italy",24 99,750 ML,4.2,72 Ratings,JS 93
PerUS Ruby 2013,Cabernet Sauvignon,"Napa Valley, California",339,750 ML,0.0,0 Ratings,
Domaine Huber-Verdereau Bourgogne Les Lameroses Blanc 2018,Chardonnay,"Cote d'Or, Burgundy, France",31 99,750 ML,0.0,0 Ratings,
Fernando de Castilla Antique Pedro Ximenez Sherry,Sherry,"Jerez, Spain",57 99,500 ML,0.0,0 Ratings,RP 93
La Massa Toscana 2017,Tuscan Blends,"Tuscany, Italy",26 99,750 ML,3.9,26 Ratings,JS 93 RP 91
Lapostolle Le Rose 2020,Rosé,Chile,16 99,750 ML,3.6,20 Ratings,JS 92 RP 91
Tolosa Winery Estate Pinot Noir 2018,Pinot Noir,"Edna Valley, Central Coast, California",31 99,750 ML,0.0,0 Ratings,
Siglo Reserva 2014,Tempranillo,"Rioja, Spain",25,750 ML,4.0,15 Ratings,WE 90
Domaine Laroche Chablis Les Clos Grand Cru 2019,Chardonnay,"Chablis, Burgundy, France",200 99,750 ML,0.0,0 Ratings,W & S 93 V 93 RP 92
Kay Brothers Hillside Shiraz 2017,Syrah/Shiraz,"McLaren Vale, South Australia, Australia",75,750 ML,0.0,0 Ratings,RP 93 W & S 90 JS 90
Amici Olema Cremant de Loire Brut,Non-Vintage Sparkling Wine,"Loire, France",25,750 ML,0.0,0 Ratings,JS 90
Vineyard 29 Cabernet Sauvignon 2017,Cabernet Sauvignon,"Napa Valley, California",295,750 ML,0.0,0 Ratings,JD 95 RP 91
Coppo Gavi La Rocca 2020,Cortese,"Gavi, Piedmont, Italy",18 99,750 ML,4.6,25 Ratings,
Domaine Glinavos Paleokerisio (500ML) 2019,Fruit Wine,Greece,14 99,500 ML,4.1,14 Ratings,
Domaine Santa Duc Clos Derriere Vieille Gigondas 2017,Rhone Red Blends,"Gigondas, Rhone, France",54 99,750 ML,0.0,0 Ratings,WS 93 RP 93 JD 92
Chateau de Bligny Brut Grande Reserve,Non-Vintage Sparkling Wine,"Champagne, France",50,750 ML,4.2,33 Ratings,D 91 WS 90 W & S 90
Chateau La Mission Haut-Brion 2017,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",339 99,750 ML,0.0,0 Ratings,JS 97 D 96 RP 96 WE 95 JD 94 WS 94
Nine Hats Syrah 2015,Syrah/Shiraz,"Columbia Valley, Washington",24 99,750 ML,3.9,8 Ratings,WS 90
Zilliken Forstmeister Geltz Rausch Riesling Spatlese 2020,Riesling,"Mosel, Germany",52 99,750 ML,0.0,0 Ratings,JS 95
Fortant Coast Select Cabernet Sauvignon 2019,Cabernet Sauvignon,"Pays d’Oc, South of France, France",9 99,750 ML,0.0,0 Ratings,WW 89
DuPuis Le Benedict Pinot Noir 2018,Pinot Noir,"Anderson Valley, Mendocino, California",49 99,750 ML,0.0,0 Ratings,
,,,,,,,
Markus Molitor Erdener Treppchen Riesling Auslese 2015,Riesling,"Mosel, Germany",158,750 ML,0.0,0 Ratings,RP 97
Castelmaure Corbieres Grand Cuvee 2017,Rhone Red Blends,"Corbieres, Languedoc, South of France, France",22 99,750 ML,0.0,0 Ratings,
Toscolo Vernaccia di San Gimignano 2020,Vernaccia,"Tuscany, Italy",14 99,750 ML,0.0,0 Ratings,
Beringer Private Reserve Chardonnay 2019,Chardonnay,"Napa Valley, California",48,750 ML,4.2,37 Ratings,JD 94 W & S 91
Miguel Torres Las Mulas Rose 2020,Rosé,Chile,13 99,750 ML,0.0,0 Ratings,
Hendry Malbec 2019,Malbec,"Napa Valley, California",28 99,750 ML,0.0,0 Ratings,
Merryvale Carneros Chardonnay 2018,Chardonnay,"Carneros, California",38,750 ML,4.1,13 Ratings,JD 92 WW 91 JS 91 RP 90
Los Dos Red 2019,Rhone Red Blends,"Campo de Borja, Spain",8 99,750 ML,3.6,8 Ratings,
Bodegas Bianchi Oasis Sur Cabernet Sauvignon 2020,Cabernet Sauvignon,"Mendoza, Argentina",12 99,750 ML,0.0,0 Ratings,JS 89
Campo Viejo Red Blend 2019,Other Red Blends,"Rioja, Spain",11 99,750 ML,4.4,5 Ratings,
Anthill Farms Peugh Vineyard Chardonnay 2019,Chardonnay,"Russian River, Sonoma County, California",50 99,750 ML,0.0,0 Ratings,
Charles Krug Family Reserve Howell Mountain Cabernet Sauvignon 2018,Cabernet Sauvignon,"Howell Mountain, Napa Valley, California",149 99,750 ML,0.0,0 Ratings,
Moet & Chandon Ice Imperial Rose,Sparkling Rosé,"Champagne, France",74,750 ML,4.7,66 Ratings,
Scarpetta Pinot Grigio 2020,Pinot Gris/Grigio,"Friuli-Venezia Giulia, Italy",16 99,750 ML,4.1,34 Ratings,
Donna Laura Bramosia Chianti Classico 2019,Sangiovese,"Chianti Classico, Chianti, Tuscany, Italy",18 99,750 ML,0.0,0 Ratings,JS 92
Pewsey Vale 1961 Block Riesling 2019,Riesling,"Eden Valley, Barossa, South Australia, Australia",28 99,750 ML,0.0,0 Ratings,
Talbott Kali-Hart Chardonnay 2019,Chardonnay,"Monterey, Central Coast, California",16 95,750 ML,4.2,55 Ratings,
Radio-Coteau Alberigi Pinot Noir 2004,Pinot Noir,"Russian River, Sonoma County, California",75 97,750 ML,0.0,0 Ratings,
Bar Dog Cabernet Sauvignon 2019,Cabernet Sauvignon,California,13 99,750 ML,4.4,7 Ratings,
Bodega Quinta Sardonia Q Red Blend 2014,Other Red Blends,Spain,75,750 ML,0.0,0 Ratings,WS 92
Chateau Langoa Barton (Futures Pre-Sale) 2020,Bordeaux Red Blends,"St-Julien, Bordeaux, France",45 97,750 ML,0.0,0 Ratings,JD 96 WE 96 RP 95 JS 94 D 92
Berton Vineyards Metal Label Moscato Frizzante 2021,Muscat,"Limestone Coast, South Australia, Australia",14 99,750 ML,0.0,0 Ratings,WW 89
Michel Rolland Cabernet Sauvignon 2016,Cabernet Sauvignon,"Napa Valley, California",149 99,750 ML,4.2,5 Ratings,JS 97 RP 96
Chateau Saint Julian Bordeaux Superieur 2018,Bordeaux Red Blends,"Bordeaux, France",17 99,750 ML,0.0,0 Ratings,WW 89
Silver Palm Cabernet Sauvignon 2018,Cabernet Sauvignon,"North Coast, California",15 99,750 ML,4.2,12 Ratings,
Sarah's Vineyard Santa Lucia Highlands Pinot Noir 2017,Pinot Noir,"Santa Lucia Highlands, Monterey, Central Coast, California",45,750 ML,0.0,0 Ratings,V 92
Serio & Battista Borgogno Nebbiolo d'Alba 2017,Nebbiolo,"Alba, Piedmont, Italy",19 99,750 ML,0.0,0 Ratings,WW 89
Dark Horse Rose 2020,Rosé,California,8 99,750 ML,3.4,19 Ratings,
Domaine Hubert Brochard Sancerre Aujourd'hui Comme Autrefois 2019,Sauvignon Blanc,"Sancerre, Loire, France",37 99,750 ML,0.0,0 Ratings,
Huarpe Taymente Malbec 2019,Malbec,"Mendoza, Argentina",13 99,750 ML,0.0,0 Ratings,
Marchesi Fumanelli Squarano Valpolicella Classico Superiore 2014,Other Red Blends,"Valpolicella, Veneto, Italy",67 99,750 ML,0.0,0 Ratings,WW 91
Herdade do Mouchao Dom Rafael Tinto 2015,Other Red Blends,"Alentejo, Portugal",16 99,750 ML,0.0,0 Ratings,
Domaine Henri Gouges Nuits-St-Georges Les Chaignots Premier Cru 2018,Pinot Noir,"Nuits-St-Georges, Cote de Nuits, Cote d'Or, Burgundy, France",109 99,750 ML,0.0,0 Ratings,V 91
Zardetto Extra Dry Prosecco Rose 2020,Sparkling Rosé,"Prosecco, Italy",17 99,750 ML,0.0,0 Ratings,W & S 90
Chateau Lestignac Va Te Faire Boire 2019,Bordeaux Red Blends,"Vin de France, France",24,750 ML,0.0,0 Ratings,
Olivier Bernstein Chambertin Clos de Beze Grand Cru 2013,Pinot Noir,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",619 99,750 ML,0.0,0 Ratings,BH 95 V 94
Schug Carneros Chardonnay (375ML half-bottle) 2019,Chardonnay,"Carneros, California",17 99,375 ML,0.0,0 Ratings,TP 92 JS 91
Imagery Estate Winery Cabernet Sauvignon 2020,Cabernet Sauvignon,California,16 99,750 ML,4.1,19 Ratings,
Bodegas Diaz Bayo Roble 2019,Tempranillo,"Ribera del Duero, Spain",18 99,750 ML,0.0,0 Ratings,
Santa Rita Triple C 2017,Bordeaux Red Blends,"Maipo Valley, Chile",39 99,750 ML,3.9,16 Ratings,V 92 JS 92
Christophe Lapierre Domaine de Chenepierre Chenas Vieilles Vignes 2019,Gamay,"Beaujolais, Burgundy, France",21 99,750 ML,0.0,0 Ratings,
Crowded House Sauvignon Blanc 2021,Sauvignon Blanc,"Marlborough, New Zealand",17 99,750 ML,0.0,0 Ratings,
Don Rodolfo Tannat 2020,Tannat,"Mendoza, Argentina",10 99,750 ML,0.0,0 Ratings,
Banfi Aska Bolgheri Rosso 2018,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",32 99,750 ML,3.4,5 Ratings,JS 93
Dalrymple Estate Pinot Noir 2020,Pinot Noir,"Tasmania, Australia",29 99,750 ML,0.0,0 Ratings,
Martin Ray Santa Cruz Mountains Cabernet Sauvignon 2019,Cabernet Sauvignon,"Santa Cruz Mountains, California",34 99,750 ML,0.0,0 Ratings,JS 94
Medrano Estate Malbec 2020,Malbec,"Mendoza, Argentina",10 99,750 ML,0.0,0 Ratings,
Banfi Summus 2016,Tuscan Blends,"Tuscany, Italy",80,750 ML,0.0,0 Ratings,RP 94 WE 94 WS 93
Ampelos Cellars Sta. Rita Hills Pinot Noir 2020,Pinot Noir,"Sta. Rita Hills, Santa Barbara, Central Coast, California",28 99,750 ML,0.0,0 Ratings,
Yalumba Antique Muscat (375ML half-bottle),Other Dessert,"Barossa Valley, Barossa, South Australia, Australia",21 99,375 ML,3.8,86 Ratings,WE 92 D 92 WS 91
Earthworks Cabernet Sauvignon 2017,Cabernet Sauvignon,"Barossa Valley, Barossa, South Australia, Australia",23 99,750 ML,0.0,0 Ratings,
Prisma Pinot Noir 2020,Pinot Noir,"Casablanca Valley, Chile",14 99,750 ML,0.0,0 Ratings,
Domaine Laroque Cite de Carcassonne Cabernet Franc 2019,Cabernet Franc,"Languedoc, South of France, France",12 99,750 ML,3.8,82 Ratings,
Domaine Neveu Le Manoir Sancerre Vieilles Vignes 2020,Sauvignon Blanc,"Sancerre, Loire, France",29 99,750 ML,0.0,0 Ratings,
Weingut Wohlmuth Ried Hochsteinriegl Sauvignon Blanc 2019,Sauvignon Blanc,Austria,49 99,750 ML,0.0,0 Ratings,RP 94 JS 93
Von Winning Jesuitengarten Riesling Grosses Gewachs 2019,Riesling,"Pfalz, Germany",129 99,750 ML,0.0,0 Ratings,RP 98
Gemstone Vineyard Facets Of Gemstone Estate Red Blend 2008,Bordeaux Red Blends,"Yountville, Napa Valley, California",79 97,750 ML,0.0,0 Ratings,WS 92 RP 91
DuMOL Russian River Valley Syrah 2010,Syrah/Shiraz,"Russian River, Sonoma County, California",89 97,750 ML,0.0,0 Ratings,
